NameID	Name
50295459	Antillanthus acunae (Borhidi) B. Nord.
50295465	Antillanthus azulensis (Alain) B. Nord.
50295467	Antillanthus biseriatus (Alain) B. Nord.
50295469	Antillanthus carinatus (Greenm.) B. Nord.
50295471	Antillanthus cubensis (Greenm.) B. Nord.
100380797	Antillanthus discolor (Griseb.) J.-S. Girard
50295473	Antillanthus ekmanii (Alain) B. Nord.
50295476	Antillanthus eriocarphus (Greenm.) B. Nord.
50295478	Antillanthus leucolepis (Greenm.) B. Nord.
50295481	Antillanthus moaensis (Alain) B. Nord.
50295482	Antillanthus moldenkei (Greenm. & Alain) B. Nord.
50295483	Antillanthus pachylepis (Greenm.) B. Nord.
50295485	Antillanthus pachypodus (Greenm.) B. Nord.
50295489	Antillanthus saugetii (Alain) B. Nord.
50295499	Antillanthus shaferi (Greenm.) B. Nord.
50295501	Antillanthus subsquarrosus (Greenm.) B. Nord.
50295503	Antillanthus trichotomus (Greenm.) B. Nord.
2712507	Antillia brachychaeta (B.L. Rob.) R.M. King & H. Rob.
100148613	Antirhea albobrunnea Urb. & Ekman
50048323	Antrophyum dussianum Benedict
26607001	Antrophyum lanceolatum (L.) Kaulf.
100451040	Antrophyum quadriseriatum C. Chr.
50227569	Apassalus cubensis (Urb.) Kobuski
50074199	Apassalus diffusus (Nees) Kobuski
100290117	Apassalus parvulus Alain & Leonard
4600018	Apteria aphylla (Nutt.) Barnhart ex Small
26610206	Arachniodes chaerophylloides (Poir.) Proctor
26607003	Arachniodes denticulata (Sw.) Ching
100396127	Arachniodes formosa (Fée) Ching
26610207	Arachniodes lurida (Jenman ex Underw. & Maxon) Proctor
26609927	Arachniodes ochropteroides (Baker) Lellinger
26610209	Arachniodes pubescens (L.) Proctor
26625534	Arachniodes rigidissima (Hook.) Proctor
100446935	Aralia duplex R. Chaves
50285047	Aralia excelsa (Griseb.) J. Wen
50254504	Aralia rex (Ekman ex Harms) J. Wen
50136308	Arceuthobium bicarinatum Urb.
13015909	Arcoa gonavensis Urb.
